1519444599.2887738 -0.1502132569049741 0.3670193607701744 0.3965693302943978 -0.11840243216066071 0.2747121129992161
1519444599.3283763 -0.04194769502675877 0.3647975900821905 0.36720143089022933 -0.11270843327877733 0.27839469300789454
1519444599.356094 -0.061333116225524176 0.37382730704893197 0.3788252983122829 -0.11056394254290147 0.27839469300789454
1519444599.3957024 -0.20219623189794067 0.3215857213636413 0.37986930960357845 -0.022122022153968413 0.29842840833716955
1519444599.4234157 -0.2063915976098163 0.2946690272480703 0.3597600967078705 0.0098005110539372 0.296403098509741
1519444599.4630165 -0.1255648652015875 0.24502817432807666 0.2753276985478271 -6.230212104240265 0.3021450948935795
1519444599.4907396 -0.120231217287873 0.24414699124319483 0.2721457310773557 -6.229751753581187 0.3021450948935795
1519444599.5263782 -0.18269752491331603 0.244136919375733 0.30492822272089687 -6.229300926941615 0.3154600634719246
1519444599.5580564 -0.17750677982683172 0.2765285526104444 0.32859807865128887 -6.254845637187132 0.3131113671193022
1519444599.5897422 -0.2551741574544044 0.27768453090026446 0.37712405032544016 -6.253438968687114 0.339222752424278
1519444599.6253948 -0.25863755506223907 0.2184063413027324 0.33851841133063704 -6.207515980831603 0.3286675309030102
1519444599.657055 -0.10854932268360917 0.20566043326574657 0.2325492835209881 -6.209611174609774 0.336739712490811
1519444599.6926963 -0.1109352162162538 0.20293389000872208 0.23127642748671792 -6.2088700577030345 0.336739712490811
1519444599.7243898 -0.18161811169991227 0.13336247609416474 0.22532351969425757 -6.157211630089666 0.3439429957568492
1519444599.756056 -0.1649737457243332 0.13448463037001868 0.2128437280825477 -6.155333532293916 0.3439429957568492
1519444599.7917016 -0.07781687061355269 0.034872288472191926 0.08527333613371867 -6.093073195500722 0.34569773302655454
1519444599.8233914 -0.0807641756351809 0.03592051197488755 0.08839194107252306 -6.0875234138423675 0.34569773302655454
1519444599.8590155 -0.008095609164258999 0.022030137474726486 0.023470531414856857 -6.087998791144697 0.35493620679897114
1519444599.8906965 -0.002486570180639802 0.014231875682825024 0.01444746748446361 -6.088648327660556 0.35493620679897114
1519444599.9223897 -0.09540489361660676 -0.05102761333874373 0.10819385864754241 -6.064947986350536 0.3646006529711141
1519444599.9580314 -0.13001024036942344 0.004051659637506866 0.13007335832803527 -6.102837005582508 0.3583657108578197
1519444599.9896939 -0.034668976834661525 -0.0645788688171609 0.07329644092632584 -6.076542252911769 0.3578828985666797
1519444600.0253391 -0.03300301265359362 -0.004258582482208784 0.03327663397898045 -6.115501414594244 0.35130269391153157
1519444600.057018 -0.15550350207868613 -0.021805620565169104 0.1570249160068811 -6.117902100342439 0.3733406999675976
1519444600.0926557 -0.1510849414686315 -0.021156660523352633 0.15255905028244046 -6.113078881536698 0.3733406999675976
1519444600.1282957 -0.17689339988260344 0.08442492871681018 0.19600725372002212 -6.174356671278572 0.3861046007676484
1519444600.1560154 -0.1701379321898966 0.084795289912736 0.1900977568548319 -6.171818190851724 0.3861046007676484
1519444600.1956167 -0.1276181271087753 0.044178764825953065 0.13504869354532237 -6.153071907739624 0.384592564207346
1519444600.2233355 -0.11011782701169492 0.03722536789405484 0.11623968272765242 -6.154755226787353 0.384592564207346
1519444600.2589834 0.026482854564426894 0.033541011626291084 0.04273571160979515 -6.155287546037822 0.3945328705499654
1519444600.2906537 0.033375875623359974 0.08181538575748859 0.08836122690565507 -6.192666896800193 0.355406254716864
1519444600.3262954 -0.23868579162109493 0.07384494068408376 0.24984791851529323 -6.196211889726843 0.39202069649216126
1519444600.3579888 -0.22321364310389868 0.06194780524019339 0.2316502990323811 -6.191625342510887 0.3691017793521022
1519444600.389667 0.06437368297446922 0.06480881029031815 0.09134633518069521 -6.188100251556125 0.3691017793521022
1519444600.4252963 0.04787808688532058 0.11310510237541171 0.12282131487307352 -6.2093025125260715 0.35162717735201054
1519444600.4569848 -0.15412370104493056 0.02641262389802046 0.15637052767374487 -6.175927199281979 0.3637370870017239
1519444600.492628 -0.13986834651307567 0.020461378975174194 0.14135707405668635 -6.174426545416843 0.3637370870017239
1519444600.5243037 -0.07822046319575737 0.10028590419809369 0.1271837389110261 -6.170323774873407 0.357316750084978
1519444600.5559735 -0.05280720674705397 0.09434386712905729 0.1081173730225227 -6.159947715994534 0.332962084629995
1519444600.5916178 -0.05700552089889266 0.046424838280990866 0.07351799114754322 -6.122666623414254 0.3156406101738081
